/Users/shuruiz/Work/ForkData/hardfork-exploration/EvolutionGraph/0xffea.ocaml-redis,0,0,0,0,3,0,0,0,0,0,1,1,1,1,3,7,0,0,1,0,0,0,0,0,0,0,28,7,28,0,0
/Users/shuruiz/Work/ForkData/hardfork-exploration/EvolutionGraph/0xffea.ocaml-redis,0,0,0,0,3,0,0,0,0,0,1,1,1,1,3,7,0,0,1,0,0,0,0,0,0,0,28,7,28,0,0
/Users/shuruiz/Work/ForkData/hardfork-exploration/EvolutionGraph/0xffea.ocaml-redis,0,0,0,0,3,0,0,0,0,0,1,1,1,1,3,7,0,0,1,0,0,0,0,0,0,0,28,7,28,0,0,13
/Users/shuruiz/Downloads/MotorolaMobilityLLC.kernel-msm,1,1,1,4,4,1,3,0,0,0,1,1,1,1,4,14,0,0,1,1,2,0,0,1,0,0,56,37,56,36,0,35
/Users/shuruiz/Downloads/andreyto.at-fork-cctools,1,1,1,4,4,1,4,4,8,7,0,0,0,0,1,0,1,1,0,0,0,1,0,2,1,0,40,40,24,24,0,18
